Feature1,Feature2,Feature3,Target
-0.38053641675867705,3.039930575155627,-5.566729314884224,0
0.0889776353222905,7.921600092040901,-2.210884385970416,1
0.06367166142477786,5.715248525201379,-2.648078975879895,0
0.29634710809428044,3.6612435830201946,-2.9051521778968126,0
1.4027711194838541,4.273667516819923,0.4322289354542539,0
-1.5468625676023853,6.922742510021765,-3.218167912089866,0
1.2956185848026505,4.317644372634661,-3.122112737429838,1
-0.2372504457468327,5.576550448089946,-2.5634793302565333,1
-1.2323462066022715,6.849358519051862,-3.228798424997444,1
-0.1724197671774095,7.068334343767032,-1.2854660149640438,0
0.09183837492938327,1.364001919929735,-3.1925607044961515,1
1.0675584570477854,4.08545439576583,-2.751249326332833,0
-1.0616344482718332,4.397860977643789,0.43182461559552276,0
0.21734820797221702,5.279897623930169,-3.804308756291136,1
0.11781950435342614,6.627024362192549,-4.730202060829941,0
-1.68411089296333,7.430411763760798,-2.698970873995769,0
-1.1857552653505647,4.1712520856675,-3.859269925807818,1
0.6001020056275471,2.861145474060011,-3.8860225850221344,0
0.6955672553748646,5.478237825741228,-2.6064225840675865,0
1.0877108600968604,3.890635976468926,-1.6617404936076245,1
0.5338217156453108,8.574955861278536,-5.235340338010753,0
0.3952120129351584,5.82092493995885,-3.239188651659549,1
0.12286752936260395,5.213958308411148,-6.076036072958523,0
1.2091016420933416,7.105214093025374,-1.5712890417109007,0
-0.8430661010803197,3.7846976742196263,-4.5020884110366755,0
-0.14189358101621208,4.417953044017047,-1.9917905500582718,1
0.3853541380984869,4.754896237918563,-0.2691969659531743,0
-1.5774943085916198,6.4201061665893775,-0.952397209680897,0
1.3109436402150754,7.726923265703069,-2.340953665898093,0
-0.7928650077765562,6.696923319614044,-5.954308812905014,0
-0.07174941217099023,6.634285739383052,-0.14272533348239147,1
2.156674425806779,4.662963997860027,-3.6025377829960696,1
-0.8294372522768853,5.864891310169891,-1.786559493819225,0
-0.5293720276479461,4.64927040366829,-3.738727648904345,1
1.5617036936504114,7.438809358628682,-3.344791187191298,1
-1.0801938251972851,3.853331928313663,-0.5668883192213197,0
-0.4320576187374964,4.969687558389128,-5.475501704200187,1
0.51608403733497,5.598027538500057,-4.839884742764272,1
0.45539286028580667,6.6915045126152535,-3.4289174664641378,1
0.5936862029814544,3.655532122536564,-1.404664499393443,0
0.370506334286746,4.652699678520352,-6.743458169656642,0
1.3453780718487536,3.462932599303235,-1.103384952382294,1
1.0159421463860647,2.4178685707219314,-3.6126059228182763,1
0.5952784540779213,7.295795022602343,-1.949317731016276,1
-0.6828016163681212,6.033212214740626,0.9509932079067367,1
-0.7135599294040993,2.098196231869858,-2.2244427044812976,1
-1.9082895416901746,3.150139023870456,-1.341769599612603,1
0.6873123485844095,6.224634376816836,-0.9219664995479908,1
-1.8230095835236662,3.8875080578889434,-3.4366692012538125,0
0.8791137997169072,2.9921461055197365,-2.772003827603468,0
1.8463648729317061,7.613396414579547,-3.240059566472294,1
-1.0616544037884463,4.127967408203711,-2.6614323634438057,1
-0.6844846684032199,4.355341555048069,-3.4378890376887683,0
-0.4762144798666495,6.227687512145151,-3.7673370492044147,0
0.8303104295602717,3.667564448263067,-3.894466311755814,0
-0.8633525162339086,5.136234446491136,-1.841499071335055,1
-0.13054146707773523,5.415181542554037,-4.9888634367967235,0
-0.5230876326157433,6.582921184066024,-2.8325140004432887,0
-0.25127692435468146,3.602242307551057,-0.9294193781483289,0
1.2912747284232993,7.260442620884003,-5.075625398956868,1
-0.9642048531813225,5.76945996572542,-5.630367361640618,1
0.07175977417228958,8.683280688963539,-1.9772596102190658,1
0.27160629615640114,5.526429568776844,-4.1952260285221,1
0.8586671738730903,4.010014388106822,-4.091895184578899,1
-1.2640736790434945,4.005092301646439,-2.035300200734522,0
1.1148702849563317,2.8049122248577234,-2.5310505227726643,1
0.43477698670760984,5.059632894792837,-4.016788878840904,1
0.8742727658458852,4.93652715471678,-3.4919494245552762,1
0.07165210025884777,6.85922954466537,-5.218172434895894,0
-1.6390516267392266,5.230300071109715,-3.87544201919791,0
-0.6473026312724075,3.3654829856039923,-3.1158620286325025,1
0.8177695662661595,7.113577342771355,-2.170789871554243,1
0.03679475399862955,4.186931871414916,-2.111510971463419,0
-0.04870254236748755,5.5873464925746505,-0.3845563470101143,0
1.7915310965993816,7.9772106232130175,-3.100390213158732,1
2.2018563138041243,7.601152897582444,-1.4968022547687114,0
-0.03706690441882626,3.574753488648244,-2.5865436896918803,1
1.9329054284744887,4.810427614527917,-4.471201276025218,1
-1.9935715313257563,7.731711976033986,-2.515078198968658,0
-2.0490572604691897,7.014465354620694,-2.466201655065731,0
0.8670552083195185,6.124054577303866,-1.9786832809740946,1
-0.26196107320485784,6.813969083974373,-2.249065862199331,0
0.5789711070908105,0.6907518696787571,-2.793294016012034,1
0.5165523855469867,4.430327595009228,-4.333144938698423,1
-0.08940364049732401,2.1274479164370854,-3.4521375956954357,1
0.6821297104769012,3.731226716752781,-2.560510344477052,1
0.1507220091744646,4.235446135235286,-2.0184074794701434,1
-1.5321425223126923,5.9499869126283444,-1.7718821244288876,1
0.21886857740027746,7.350495095650709,-2.4510292185658997,0
0.1856632544475102,6.563618001169518,-2.0371859562303674,1
1.832776536801211,5.52713787628963,-0.8431844354141598,0
-1.1288944013131346,4.256745895125252,-2.684874353006064,0
0.01699688084106283,7.5364051877867775,-3.798565443301518,0
-0.42442882494572987,5.489396057176676,-5.125385211162821,0
-0.13290989911115147,1.3923848376239132,-2.9435302987826497,1
1.6592046176964066,4.812194363597767,-2.0657181150035573,1
0.3786406842289673,5.941156329904327,-3.560668000395588,1
-0.4645660624836016,2.993739497319001,-0.7797338278914041,0
0.15384124503486238,5.368416050366585,-4.302385586081987,0
0.7661606204038456,7.964338640503108,-3.5617327930713,1
-0.9940276932279378,4.39805536509688,-3.067129845459273,0
-0.26434232875389496,4.799865792417342,-4.869667790984687,0
1.5422092203408082,4.817702018202413,-1.49929142147961,0
0.856152045689601,2.9360891296221863,-4.142446936176652,1
-0.04480261697554768,3.9349169318435164,-4.794774352003735,1
-0.47748922897960105,2.8546978378486205,-5.769583601638753,1
-0.1540655244375879,4.288744262885264,-1.6468884532372072,0
-1.551079461180946,3.2513532505478824,-1.1153414034905997,1
0.9430359810936154,6.803181388610606,-4.557680294118573,0
0.34115343851036384,4.631994691335155,-5.179128076408742,0
0.13827321731793896,6.571686327468939,-3.7213252555510072,0
-1.2974226175245323,2.314807924625867,-3.065901314203632,0
-0.7149624441521972,4.814272185108074,-3.8550834491892445,0
0.5144796332603411,6.014562351208068,-2.327934509587661,1
0.2577163810737392,6.253317160855612,-4.644749173890589,1
-0.4967304772912818,3.600564535508351,0.0492489262706064,0
0.5050219167601375,4.6401101108379015,-2.5061701277433435,1
0.9387831252206129,5.069008486452722,-1.5218532776303089,0
-0.6750202746791516,4.155651507325907,-3.6463346066164424,1
-0.5308582401032517,4.00716447438433,-1.5921538628104974,1
-0.8698619435111538,5.904628717643028,-0.5374850177600838,1
-1.1552642248167024,2.4555812735699836,-4.113806991366533,0
0.7966718469286511,1.191069891739644,-2.825437628304458,1
0.5100280218356305,3.863117170379165,-1.518732802330708,1
0.338713936488136,5.428588421779656,-2.3962486228949027,0
-1.1721200345360938,0.24147673490300825,-4.282049873949489,0
-1.04596765473378,7.583486208654531,-3.7160319457552875,1
-0.06766856427610772,5.051436628305795,-2.136431534284206,0
-0.41320975335666554,6.031325964303138,-2.5145948682611383,0
0.12008279961121575,3.169831693459379,-4.002727435169988,0
-0.6989716862752283,4.77950230292819,-2.513015673649766,0
0.654024882100567,8.5434403862431,-6.345433877456003,1
1.799480074142486,8.627924712710994,-2.899437306370642,1
1.5466060951133112,6.137448478061798,-1.5703622148812613,0
1.6098739849421548,4.316611445781366,-1.6089161963269663,0
0.07101978026951258,4.657422139254972,-3.656522189473606,1
0.9215752313894309,7.543101590330171,-2.6335252785607146,1
-0.3768298425513719,3.440347615742564,-2.6708884329117493,0
0.9199825431401579,2.9935286469491267,-3.192981194369758,1
-0.37842255427614147,4.595356361939124,-4.242027881414495,0
-0.4889754351752957,6.7035103368224895,-5.191135901428895,0
-0.6443938169659629,2.6997283180858633,-3.973080844798092,0
0.6991408368712346,5.577924703275258,-4.938686514815746,0
0.27540665751010024,5.6090209172066325,-6.2953745934690355,0
0.1863253406805226,5.121265372649994,-1.3507643510650498,0
-1.1398056522390698,4.540783509287296,-5.39082237709408,1
0.14180489053192544,6.7222320390317964,-4.214042620489443,0
-1.4407193535671599,6.007115105357467,-4.238579271373685,1
1.4765128242106418,1.8902731510095125,-5.924605752333797,0
-0.13155348330730365,8.077184439091273,-2.8374417131808953,1
0.19442920172406122,5.750860843502691,-5.927836377289604,0
-0.10514925319146645,5.458928406417219,-0.7222453939910061,0
-1.58396257911528,4.093830559302758,-5.4972216516271075,1
-1.3717736855742322,4.216318404724838,-4.607524679323621,0
-0.02831833824484874,-0.29355908333427116,-3.672949398693514,1
1.4924714994414552,4.324635828372455,-3.626484607886336,1
-1.115237216093847,5.984836135711175,-3.4250936088420065,0
-0.7054140258656812,6.025817580267361,-1.7232447349064484,0
-0.04723257451028199,3.407212460500883,-1.3134694466471728,0
-1.68728060745894,0.0002485618755958541,0.29523432118934334,1
-1.6973421151572234,2.4842315725543602,-4.84635595257906,1
-0.4114539422574148,4.137263163390801,-1.3981292185755625,0
-0.04527514308732325,7.35427635959954,-1.9297983099857452,0
-0.3911731326667029,1.4943181845242544,-3.3859237037436625,0
1.5342223499177945,4.800575163574684,-4.900542214837952,1
-0.16419294732345824,5.959632666710525,0.7323596026597357,0
0.3603666531546502,6.024376348115521,-1.0697269641305547,1
1.598049900832006,4.580307228305453,-5.58658331792934,0
1.7037218231371491,-0.8555595413972856,-0.5889879930802819,0
-1.5895198941245259,5.990669144354835,-2.1732146255893348,0
-0.37724651690531175,5.029548931191863,-2.5198732048357524,0
1.1625055095969714,5.862670871572215,-1.6767838016201608,0
-1.3788587073372665,2.8625731531449112,-3.8010044116756943,1
-0.9239956798160827,3.8084785940706016,-3.08725678302434,0
-1.2975133898775162,7.827846952372148,-1.4398026413616747,1
-1.3619342279239874,4.608534629661861,-4.645030310165266,0
-1.1341853700682918,4.784826686547361,-4.970403638505543,0
0.17684275184648754,3.3537709743271096,-5.459164540774166,0
1.2689255154785455,7.350648721712545,-1.761181126698458,1
1.528022876960117,1.48687698133465,-4.51623021634455,0
0.011887983431901571,3.760678364965134,-3.4550642136311356,0
-1.9705718866459223,5.694561764714602,-3.688098745540888,0
-0.056632585221799356,4.748680964895544,-2.039758701196741,0
-0.33920241505065524,6.617721681286726,-2.395686665463293,0
0.3523211224797323,5.6968554743164574,-4.174445016981361,0
-0.12841311224164764,7.76260429164569,-0.8172499517407408,0
-1.7961130957089255,4.397865038952504,-2.2949148191102333,0
0.41328344600776773,4.5926135057056685,-2.421734579923626,1
-2.0678354367402183,5.4301891536993265,-3.6068932596704943,1
-0.6901112142699997,1.2669865509275002,-3.4654431207534593,1
0.31175071363604456,7.740444579549704,-3.34061007956164,0
0.3503665668935228,3.040251374164049,-2.926251337320545,1
1.5713480059596798,7.1875345878689005,-2.3108405338430673,1
-2.3624135931478936,7.815192450464522,-2.3062141586982468,1
0.3399842089938954,6.953479807103253,-3.3480204043250494,0
0.6893803454831339,5.3109200636166305,-3.151269925606991,1
-0.32721413667960075,3.6315745632978427,-1.8966614222056388,0
0.6380315243743446,0.6000034843501059,-1.1514828402719797,1
-1.101998630921613,6.06145666021381,-1.0698391647646661,1
0.6570275801381806,4.442777579575858,-3.001538932861474,1
0.5382152468459797,8.404788458468825,-4.881982141329187,0
-0.9816296537245311,4.332035256522489,-2.720240185691093,1
-0.6666398131837341,6.203045241739238,-2.71193714652652,1
-0.18982393579914447,4.114536674438604,-2.840488443158493,0
-0.6560853533913439,5.805904561946717,-2.1862980260307516,0
1.0443970821699915,4.229665527976051,-3.7201219513616532,0
0.17516746592116653,4.5915978038997824,-2.7901221718596556,1
1.3147333312526004,1.1222568404723607,-6.467987472948047,0
1.1752495668432572,3.4898412359007307,-0.2801263749994627,0
0.0608470117808393,4.628815065670748,-2.9213471637386212,0
-0.1931045790495699,7.523013141657771,-3.4529372376333693,1
-0.94665565510495,5.489763750392552,-2.1852721241331587,0
-0.8046106244538854,2.4572992172082895,-3.3495917313873482,1
-0.8011911181233687,8.15738403411871,-4.078131111089707,1
0.3478505379307534,5.657698668890506,-1.715058571870572,1
-0.883665815426285,7.20512752801367,-2.8866667873377136,0
0.07865828174487609,3.102220179140986,-4.008396660331617,0
0.19258912823363422,-1.7239840636014092,-1.9377295715420257,0
-0.4962343099179057,3.378554756600902,-2.310439163454032,1
-0.1862245443976097,2.85931383348965,-2.4102133972261295,1
1.4453699083701013,5.4778834476600196,-3.4378815873876833,0
1.6119815201814407,1.810095887950907,-1.3578528634493523,0
-0.7826330245910188,3.1303193894539016,-4.347869338725936,1
-0.19461344414636564,2.163591266464173,-1.7171989205376157,0
-0.3721320474693785,5.218314774022923,-0.690412649108783,1
-0.2757665452852372,3.0627195507616136,-4.366805156783588,0
1.5351378358822572,7.743240187037589,-2.6429992420543185,1
0.6864546383839902,6.55649029598098,-5.7013650300156735,1
1.259915715903744,6.668222547044407,-2.943794792629641,1
1.7768794880824499,4.525803562364565,-5.57896392000115,1
-0.44031350014026416,5.448029711630775,-5.016586899169134,0
-0.18720727015789693,6.724958751536996,-2.6985004942686537,1
0.04040658264223305,3.2516650773514044,-1.3682060585811047,0
1.0260364810454987,7.501605715976694,-2.2410830804284188,1
-0.09099780713721903,4.82135454716141,-3.3346136324497064,1
0.6457863258996707,7.545834025383556,-4.189399224132515,0
1.1683086369808429,9.555620615250746,-2.979116286381191,0
1.1632303210126191,8.16258552604845,0.6424772715058094,0
0.44667889141167305,2.7943656510857107,-0.8620463954962161,1
-0.7887154278616201,7.45694171165364,-5.023869550482932,1
-1.5541020981347342,4.345169261749117,-4.0853271971151415,1
1.1216330813577764,4.126369211382848,-5.178855010744739,1
0.4565999372010111,4.507533120935815,-2.163397504580395,1
-0.9374758818319201,2.5937274813718005,-3.4499215949951467,1
-0.5050761779729077,5.478997954306991,-5.338597984163863,0
-0.44880049891457036,3.5365937725747854,-3.278854690744366,0
-1.6749490012071133,7.253575581558484,-3.748866842884951,1
0.25154609374376286,5.643749907486727,-4.620860106994843,0
-0.7870391389430392,-0.2746567084065443,-3.552239944140528,1
-0.2944067332377958,3.025197660693431,-1.700877702444838,1
0.7397007056320224,2.925660715751772,-4.423126492078282,0
-0.0956359052901485,3.5754637992977516,-3.558891801896602,1
0.5430531953495163,3.629036598432636,-5.172193459737734,0
0.42238523871944633,5.391739128022543,-3.6380777267048083,1
0.03166912697607089,4.64976998858687,-0.942579287112947,1
0.04883097621970391,2.756239610855033,-2.184376837040082,1
1.8616133562506236,5.85775571709244,-4.086836493523647,0
-0.1706758926166885,6.816707843867977,-3.9189014644565985,1
1.627672044485904,4.992460215407248,-1.105512093042742,0
-0.9140007031345446,7.365037566319369,-3.19950485264187,1
0.7294006921678696,5.8465216938775155,-3.771915946354803,1
0.17090542749327628,3.840905736148941,-1.2575473684222234,0
-0.7292544365305464,4.173224817738278,-3.5912248083205087,1
-2.647464525562265,4.983089869263749,-4.062208549868738,0
1.5949247147448806,6.053271177947701,-2.3425772873768804,0
-1.155204047708843,5.324737299889883,-4.917970629868106,1
-0.963054050910983,6.958142604679699,-3.5979818450293664,1
0.1296300122955591,7.313062159126168,-4.118701057188826,1
0.057139143298687564,2.9320583610384814,-2.7136461184812264,1
0.2787961144099336,2.62838959676413,-3.0924197997204006,1
-0.25407814228621645,4.763870238591309,-0.14603500659304647,1
-1.4996158281510457,5.895369445086592,-1.8648952962830947,0
0.8670126209661474,6.8155475831480095,-2.8603973737584094,1
-0.9046867816509581,6.285243498196179,-2.0306531681718645,0
0.2232899860178605,6.225596987784097,-3.220359655857717,0
0.5744411328094213,3.0999950744723543,-2.491058686836916,0
1.1822252274858696,5.737909606417039,-1.9939734431706504,0
-0.217903410574504,3.6766093931003265,-2.1755862987781276,1
-0.3054390592469231,5.818763777534314,-0.7441428717347973,0
-0.23331191858949996,6.795948057304138,-2.0260436528772887,0
-1.8485851893870515,3.6252210897896378,-3.9374867487355187,1
-0.7548163579788724,4.493394356405036,-2.46571459929213,1
-1.0043840391925005,9.942921932453459,-4.573157454926697,0
-1.1498630429647272,3.455608673606319,0.18316585613638026,0
0.1676933905380508,3.961179691690991,-5.699356545944601,0
-0.3114882545576137,2.775546918538272,-3.0666708140896457,0
1.5962650396770317,2.0773088795557615,-2.1152163880755843,0
1.488958881676849,6.989419382655769,-4.290930326373504,0
-1.8824488336352412,3.6132302212463188,-3.5303512136015884,0
0.12257921617255155,3.72643815734851,-1.3398311377126133,0
-1.0011644815020249,3.362710072993252,-4.731796633811952,0
0.5561905345956872,-0.697439642473741,-1.5053388159526162,0
0.15811975472923329,6.491513880740239,-3.248925912966208,0
0.9305168352790645,3.8595894854971347,-3.4460051019881415,1
0.31083281321188827,4.871059053447944,0.08268891815812074,0
0.761206486408791,7.740011205605315,-1.7284936978804177,1
-0.29857060204296876,4.6829901754159735,-2.3144558319558834,0
-2.5080932778997505,5.232442416309388,-3.284794591577395,1
-1.185082832286841,5.329011912706348,-2.631217260919588,1
-0.854932064632513,7.556698631780284,-3.157335563222752,1
-0.4901495526084476,2.2536791725234377,-0.1447798660305315,0
-1.012162446469123,3.8366888891291637,-2.597693633059737,0
1.6331813662562917,0.5818022043122983,-4.005485201770483,0
-0.16815642273750053,5.03222831273016,-3.6570779440186043,0
1.2960508648088362,6.27836637362553,-2.2830230459059013,1
-0.3382731943741905,4.128219437059913,-4.559628251954912,0
1.6542691097907953,9.02870478114316,-4.038808389822717,1
-1.2002767427885788,6.982282821088451,-5.324114978830494,1
0.5996606397728095,8.961530068326322,-6.381625781839036,1
-1.3299641962901436,5.349152634950995,0.5348637656742006,1
0.4420576690486375,8.679875381534732,-3.2124977193712247,1
1.5867044483506092,3.992513626133921,-0.20553407882130514,0
-1.6339945804982015,5.878144662545322,-2.0224083083052706,0
-0.871977598124169,5.30306821544719,-2.4356660917932667,1
0.24524478565021116,4.199951093575134,-4.539877865682898,0
-0.1859278763957235,8.409560933199081,-2.9322020120975156,1
-1.3690440007505713,7.7409781245703275,-2.614594779931795,0
1.1566889631183457,3.6955686051856005,-4.230462699029164,1
0.05231493016737879,6.487632665197128,-1.789247724351569,0
1.2935507885939366,5.299065792867175,-1.0025110543611784,1
0.3186222562782197,5.431097297102042,-2.1468635022384195,1
-1.153398304579039,6.33770035029141,-2.5350521334860963,1
-0.48124193664901377,4.114049144116992,-5.440772970534938,0
1.3820987236420772,5.514904477376939,1.3406695182290589,0
-1.3858582540686621,5.7407573119900555,-1.7165097096658648,0
-0.4657971602848702,3.9143209928797305,-4.634477378440711,1
0.6006247234704005,4.11165783354908,-4.598808823912247,1
1.0150264673360452,6.884266953383362,-3.873938346386483,1
0.8273610894383676,5.2040348726079495,-4.362236593060306,0
-1.4742026834577786,9.911093186518272,-2.7998723800916325,1
2.0863777198018134,9.447844613524332,-4.161941872571791,0
-0.164667521296398,3.6506766281243257,-2.6698110976100975,0
0.012235653693513508,5.738929430642228,-3.545054854403053,0
-0.00300907909402141,1.0152162738539063,-3.2688368304626474,0
-0.23195084361277854,3.7519506288689666,-4.656414556988997,0
-0.9670981468987875,3.244591707827298,-2.5957478515514376,0
-0.3269602794870085,3.485969291655895,-2.4659808347968544,0
1.3223417590574933,0.6977428904098621,-4.099731859576011,1
-1.3621455007427081,5.5599463520796855,-5.372782369373549,1
-2.4322541067346033,5.307231938384506,-2.7857696955897295,0
0.5349728872363971,3.3738516757943677,-5.599447781553641,0
0.3376592166371596,4.847057491156916,-4.085751607776851,1
0.7278632039532988,6.868852060034062,-2.1890339509464454,1
1.7271905511744374,8.244591115695563,-0.9922839204360785,0
-0.7252909547969476,2.3134093832026412,-3.3254843735573574,0
0.17716218430585454,8.209239779032922,-2.3947306267671564,1
0.5025693314840128,1.5242323381590368,-0.9522574528352932,1
1.231624180190663,3.3270555649104967,-4.498342255978501,0
1.025922920512373,4.196862524696607,-3.564370419324623,1
-0.843008707002265,8.112299568052745,-2.47615402922908,1
-1.3775037564323172,6.211556762423246,-0.9081976743720217,1
-0.27268000011220705,6.1721272363568,-4.711876759506677,0
-1.6128692382025145,8.14059746669469,-4.753603231798467,1
1.1095451162241716,5.445237830054513,-1.4575977765649126,0
-0.39478950223027476,4.0810425626226,-1.1007568679896327,0
-0.35611197472224787,7.95217494670902,-3.8786548326694232,1
-0.8899950964908588,4.546618583728065,-2.8372333240850014,0
1.5235430210339906,2.4228996196045784,-1.4720451999368838,1
0.28785430365757125,1.4899500392328737,-3.2657368477776996,1
-0.41233891618981383,5.3096100152620975,-5.828894208243695,0
0.6114326014426704,8.765062932392375,-2.628345513133013,1
-0.0854758924807994,6.492778169851629,-1.5125799408163063,0
0.5934978736177409,5.085979486076094,-4.872705617000995,1
1.3188113624692468,7.440876668946883,-0.9837234740587286,0
-0.2648842620253546,1.9760798709833902,-3.4432852756104757,0
0.5121361702588696,5.86066418452062,-5.690949951841944,1
0.47788562938351886,3.9032118979849786,-2.6471001375103547,0
1.1341889857300655,7.772352579762934,-5.283106571061132,0
0.59434380859671,3.294739410057776,-0.8968760655439398,1
0.03228426080317782,6.610241533651839,-2.236956339268317,0
-0.6428875586317253,5.39389373131903,-0.27026635143660505,1
0.29466554952632973,5.024205400691329,-5.51816966695133,1
-1.0463804582070442,6.393027453741389,-2.7800494164755274,1
0.654463056416046,4.72745636418537,-0.7761470009920228,1
0.05937127538516257,7.8924102408088,-1.1545029488605674,0
0.5488950146548157,4.571686769776441,-2.008125205747191,1
-0.5198492743759168,0.595949151988501,-2.408215952702269,1
-0.8018870695251511,7.9106626234894035,-1.992977363528437,1
-0.9135165529367315,7.683154943022874,-1.4358358521637276,0
1.106695446595586,6.015306604100205,-0.23572257041983358,1
-0.21907652502403824,7.8039028829417285,-5.647919085042004,0
-0.23033150386912096,6.388005863100128,-4.518765507148725,0
-1.7896612147069357,3.3110265247077106,-3.858786007944481,0
-0.05712151880202024,0.8523594634209584,-2.668142773447854,0
-3.4602827723795113,2.8822170094695396,-2.388187069539878,1
1.3621825575627018,4.411406367442453,-3.516385800678152,0
-0.24174051418207734,6.041465317788111,-3.092962566701069,0
0.020920964419089177,2.1171576596157373,-1.8148252082544338,1
-1.428653274975484,3.159827910265744,-1.1564963836574313,0
-1.095846421313446,8.04962706290579,-4.19118512736306,1
0.604649306159697,3.5740216863309016,-3.383230224429464,0
-0.20853827995602534,3.506175327652466,-2.894974861579231,0
0.42923441627499925,3.0623915177037335,0.8042225995765575,1
1.2708301222941167,8.262829825244438,-3.992430238594271,1
0.6632379015381875,6.578539902937131,-2.5177850265682515,0
-1.8989418144512211,6.7858219293541095,-2.9120968364445603,0
-0.984491995270784,8.32188182023443,-3.6328590151295193,1
-1.1357257149909428,6.928784720611321,-1.5681253381471276,1
-0.90996440708757,7.693052811983337,-3.1146903192760607,1
-2.080232335160698,5.727462661567173,-3.7399251550599644,0
-2.051728368658032,6.745841411626984,-2.894523437248419,0
-0.7437912792334548,6.256194008081532,-2.593382935900863,0
-0.5979988660535394,6.399421805087535,-3.9708606061910823,1
0.5163273020490561,2.6281760029560104,-4.129562918044636,0
-0.3247586012226988,4.551154568326085,-1.3078282432676018,0
1.4214401135495212,4.2494621770226875,-3.906381514372594,0
-1.8269053107502176,3.6725074797175523,-1.6239750727571913,1
-1.3917164825293296,4.8971307695604285,-3.274405186638486,0
0.24931152236631435,8.630480680220419,-4.318115362629051,1
-0.274068922220403,6.884073985754275,-4.765647100612778,0
-0.9898275853232873,5.173225164523356,-5.633223482480902,0
0.7678562495792152,5.655937390894779,-2.0218356690300676,0
1.0868767449051138,7.813559150131836,-2.087334359923738,1
1.3087111787420955,2.528373096675072,-3.7132090734903187,0
-0.40074671634903297,5.7572947694263465,-4.726454195398803,0
-0.009172539285803874,8.316537303533071,-3.9303323022891625,1
0.225701384286443,8.594315280052347,-2.8866679694156274,1
0.05525821938526311,6.783803031374408,-1.2078404116641384,0
1.0182673445198025,6.082214932667183,-4.111016488116161,0
-0.4931939851463893,1.3219776549885016,-5.682238723831901,1
0.3679713512250671,3.531281639152233,-2.798779243649617,1
-2.21271239132125,4.875959530758367,-3.6913495362620985,0
0.7528996073450089,5.72247752125104,-4.418533677698052,1
1.6374394120569127,5.786832698081896,-5.987262035066557,1
-0.028777471569969182,0.344769107128144,-2.290314331841252,0
1.035026304374565,3.873822544958414,-1.0213749603611362,0
-1.664157209009976,5.510739095282987,-4.723133441682799,0
-0.33522545045364033,3.408017312096421,-5.4505855112346495,1
-1.5440554497934054,4.49810452551674,-4.0242439609447835,1
0.3169854966582796,5.9787980972593,-3.655342979638619,0
0.5207938112211163,5.566316066775771,-2.4062642140082984,1
-1.3727057875573725,5.301344082315908,-3.0664712122984565,1
-0.8486165113359894,6.429804016798658,-5.8039857291327435,1
-0.5872429029548064,7.215686374834652,-2.8111125698368924,0
2.4208612863586922,4.363542367790036,-2.784838686185266,0
-0.07487924615682946,2.8347597502343267,-4.043759260832565,0
0.11869563888336541,3.5491090131792236,-2.789009434333104,0
0.35916783557411325,3.9606016452563884,-5.309447012836931,1
0.2962310929930621,4.863481781833937,-3.777689275694037,0
-0.2406081635347835,1.9235084428436164,-5.319423658372465,0
-1.332698644314621,3.421455615396619,-3.263822943830499,1
-0.6809726509542255,4.447919109776203,-2.092500014174844,1
1.6329922792115226,7.681894750413381,-6.2315895715966185,1
0.25475119393000917,6.007434993851437,-3.204843695118818,1
-0.37378078119264646,4.658152236400373,-2.138381230077484,1
-1.3545710022111837,6.735272342019578,-2.871112778024689,1
